# =========================================
# Summary of Simulation Results (Bicycle Trajectories)
# Generated on: 2025-08-31 05:18:27
# Step length: 0.1 seconds
# =========================================
#
# -----------------------------------------
# Units explanation:
# -----------------------------------------
# time_step: current simulation time step
# x_coord, y_coord: UTM coordinates in meters (EPSG:32632)
# speed: meters per second (m/s)
# angle: degrees (0-360, clockwise from north)
# acceleration: meters per second squared (m/s^2)
# lateral_speed: meters per  second (m/s)
# slope: road gradient in degrees
# distance: cumulative distance traveled in meters
# lane_position: ...
# is_detected: if bicycle is detected by any observer (0: no, 1: yes)
# detecting_observers: list of observer IDs that detected the bicycle
# in_test_area: if bicycle is in test area (0: no, 1: yes)
# next_tl_id: ID of the next traffic light on the route
# next_tl_distance: distance to the next traffic light in meters
# next_tl_state: current state of the relevant signal (r/y/g/G)
# next_tl_index: index of the relevant signal within the traffic light
# -----------------------------------------

time_step,vehicle_id,vehicle_type,x_coord,y_coord,speed,angle,acceleration,lateral_speed,slope,distance,route_id,lane_id,edge_id,lane_position,lane_index,is_detected,detecting_observers,in_test_area,next_tl_id,next_tl_distance,next_tl_state,next_tl_index
78,vehicle_1,DEFAULT_BIKETYPE,691069.4056214637,5336041.640416529,5.815320744965122,21.519166550077944,-0.38115228228270404,0.0,0.0,28.301008129169233,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,2.74100812916923,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,82.68899187083076,g,20
79,vehicle_1,DEFAULT_BIKETYPE,691069.62037961,5336042.185077464,5.853632267447085,21.51916655008092,0.3831152248196279,0.0,0.0,28.88637135591394,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,3.3263713559139383,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,82.10362864408606,g,20
80,vehicle_1,DEFAULT_BIKETYPE,691069.8353954171,5336042.7303918665,5.86065528646008,21.519166550081724,0.07023019012994958,0.0,0.0,29.472436884559947,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,3.912436884559946,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,81.51756311544005,g,20
81,vehicle_1,DEFAULT_BIKETYPE,691070.0487080072,5336043.27138664,5.814230954194338,21.51916655008092,-0.4642433226574205,0.0,0.0,30.053859979979382,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,4.49385997997938,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,80.93614002002062,g,20
82,vehicle_1,DEFAULT_BIKETYPE,691070.2618719151,5336043.812004333,5.810178336043739,21.519166550077944,-0.040526181505988745,0.0,0.0,30.634877813583756,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,5.074877813583754,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,80.35512218641625,g,20
83,vehicle_1,DEFAULT_BIKETYPE,691070.4757138276,5336044.354341553,5.82865861320299,21.519166550077944,0.1848027715925049,0.0,0.0,31.217743674904057,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,5.657743674904053,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,79.77225632509595,g,20
84,vehicle_1,DEFAULT_BIKETYPE,691070.689789515,5336044.897271662,5.835030580376172,21.519166550077944,0.06371967173182114,0.0,0.0,31.80124673294167,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,6.241246732941669,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,79.18875326705833,g,20
85,vehicle_1,DEFAULT_BIKETYPE,691070.9039127898,5336045.440322462,5.836327663868563,21.519166550084712,0.012970834923908825,0.0,0.0,32.38487949932853,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,6.824879499328525,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,78.60512050067148,g,20
86,vehicle_1,DEFAULT_BIKETYPE,691071.1188519265,5336045.985442416,5.858565500009702,21.519166550077944,0.22237836141139056,0.0,0.0,32.970736049329496,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,7.410736049329495,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,78.0192639506705,g,20
87,vehicle_1,DEFAULT_BIKETYPE,691071.3321754078,5336046.5264648115,5.814527803067015,21.519166550077944,-0.44037696942687,0.0,0.0,33.5521888296362,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,7.992188829636197,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,77.4378111703638,g,20
88,vehicle_1,DEFAULT_BIKETYPE,691071.5471306934,5336047.071625723,5.85900567090501,21.519166550081724,0.444778678379949,0.0,0.0,34.1380893967267,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,8.578089396726698,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,76.8519106032733,g,20
89,vehicle_1,DEFAULT_BIKETYPE,691071.7604566768,5336047.612654464,5.8145960024640795,21.519166550077944,-0.44409668440930083,0.0,0.0,34.71954899697311,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,9.159548996973106,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,76.27045100302689,g,20
90,vehicle_1,DEFAULT_BIKETYPE,691071.9736465195,5336048.15333793,5.810885236658052,21.519166550081724,-0.03710765806027361,0.0,0.0,35.300637520638915,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,9.740637520638911,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,75.6893624793611,g,20
91,vehicle_1,DEFAULT_BIKETYPE,691072.1881049026,5336048.697238619,5.8454616736889715,21.51916655008092,0.34576437030919394,0.0,0.0,35.885183688007814,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,10.325183688007808,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,75.1048163119922,g,20
92,vehicle_1,DEFAULT_BIKETYPE,691072.4024056431,5336049.240739497,5.841164811154724,21.519166550084712,-0.042968625342476585,0.0,0.0,36.46930016912329,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,10.90930016912328,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,74.52069983087672,g,20
93,vehicle_1,DEFAULT_BIKETYPE,691072.6170978593,5336049.785233224,5.851835226285168,21.51916655008092,0.10670415130443978,0.0,0.0,37.0544836917518,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,11.494483691751798,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,73.9355163082482,g,20
94,vehicle_1,DEFAULT_BIKETYPE,691072.8307314846,5336050.327042192,5.822981352358021,21.519166550077944,-0.28853873927146445,0.0,0.0,37.6367818269876,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,12.0767818269876,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,73.3532181730124,g,20
95,vehicle_1,DEFAULT_BIKETYPE,691073.044978298,5336050.870406306,5.839694941392065,21.519166550084712,0.16713589034043963,0.0,0.0,38.22075132112681,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,12.660751321126806,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,72.7692486788732,g,20
96,vehicle_1,DEFAULT_BIKETYPE,691073.2593416234,5336051.414065911,5.842870690891416,21.51916655008092,0.03175749499350289,0.0,0.0,38.80503839021595,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,13.245038390215948,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,72.18496160978405,g,20
97,vehicle_1,DEFAULT_BIKETYPE,691073.4723894942,5336051.954389314,5.807015529069015,21.51916655008092,-0.3585516182240056,0.0,0.0,39.38573994312285,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,13.82573994312285,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,71.60426005687715,g,20
98,vehicle_1,DEFAULT_BIKETYPE,691073.6862388898,5336052.496745513,5.828862577331149,21.519166550084712,0.21847048262134017,0.0,0.0,39.968626200855965,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,14.408626200855965,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,71.02137379914403,g,20
99,vehicle_1,DEFAULT_BIKETYPE,691073.8998818655,5336053.038578198,5.823236222983234,21.51916655008092,-0.05626354347914919,0.0,0.0,40.55094982315429,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,14.990949823154288,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,70.43905017684571,g,20
100,vehicle_1,DEFAULT_BIKETYPE,691074.1148404918,5336053.583747581,5.859096719747305,21.519166550081724,0.35860496764071215,0.0,0.0,41.13685949512902,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,15.57685949512902,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,69.85314050487098,g,20
101,vehicle_1,DEFAULT_BIKETYPE,691074.3286344081,5336054.125963074,5.827350382799179,21.519166550081724,-0.3174633694812634,0.0,0.0,41.71959453340894,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,16.15959453340894,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,69.27040546659106,g,20
102,vehicle_1,DEFAULT_BIKETYPE,691074.5418250344,5336054.666648527,5.8109066045320485,21.519166550077944,-0.16443778267130504,0.0,0.0,42.30068519386215,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,16.740685193862145,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,68.68931480613786,g,20
103,vehicle_1,DEFAULT_BIKETYPE,691074.7554794154,5336055.208510138,5.823547086817109,21.519166550077944,0.12640482285060095,0.0,0.0,42.88303990254386,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,17.323039902543854,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,68.10696009745615,g,20
104,vehicle_1,DEFAULT_BIKETYPE,691074.9691823047,5336055.750494773,5.824869287031599,21.51916655008092,0.013222002144903655,0.0,0.0,43.46552683124702,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,17.905526831247013,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,67.52447316875299,g,20
105,vehicle_1,DEFAULT_BIKETYPE,691075.1842991743,5336056.296065487,5.863409932566703,21.519166550084712,0.38540645535103835,0.0,0.0,44.05186782450369,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,18.491867824503682,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,66.93813217549632,g,20
106,vehicle_1,DEFAULT_BIKETYPE,691075.3973948765,5336056.836510199,5.808319263615542,21.51916655008092,-0.5509066895116099,0.0,0.0,44.63269975086524,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,19.072699750865237,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,66.35730024913477,g,20
107,vehicle_1,DEFAULT_BIKETYPE,691075.6117884549,5336057.380246529,5.84369529403177,21.519166550077944,0.35376030416228055,0.0,0.0,45.21706928026842,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,19.657069280268413,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,65.77293071973159,g,20
108,vehicle_1,DEFAULT_BIKETYPE,691075.8262965033,5336057.924273177,5.846815383209743,21.519166550077944,0.03120089177973462,0.0,0.0,45.80175081858939,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,20.241750818589388,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,65.18824918141061,g,20
109,vehicle_1,DEFAULT_BIKETYPE,691076.040644488,5336058.467893877,5.842452549272114,21.519166550077944,-0.043628339376295955,0.0,0.0,46.3859960735166,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,20.8259960735166,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,64.6040039264834,g,20
110,vehicle_1,DEFAULT_BIKETYPE,691076.2536242947,5336059.008044656,5.805160313936779,21.51916655008092,-0.372922353353351,0.0,0.0,46.96651210491028,!vehicle_1!var#1,:cluster_1326631482_2898183206_8748689415_8748721321_12_0,:cluster_1326631482_2898183206_8748689415_8748721321_12,21.406512104910277,0,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,64.02348789508972,g,20
111,vehicle_1,DEFAULT_BIKETYPE,691076.4676708266,5336059.550926664,5.834725289543988,21.518827205435464,0.29564975607208943,0.0,0.0,47.54998463386468,!vehicle_1!var#1,51476080#6_1,51476080#6,0.12998463386467662,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,63.44001536613533,g,20
112,vehicle_1,DEFAULT_BIKETYPE,691076.6817309613,5336060.093933352,5.836804221457698,21.517303288720267,0.020789319137106688,0.0,0.0,48.13366505601045,!vehicle_1!var#1,51476080#6_1,51476080#6,0.7136650560104465,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,62.85633494398955,g,20
113,vehicle_1,DEFAULT_BIKETYPE,691076.8950454697,5336060.635048613,5.81647313968175,21.515784468242536,-0.20331081775948334,0.0,0.0,48.715312369978626,!vehicle_1!var#1,51476080#6_1,51476080#6,1.2953123699786215,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,62.274687630021376,g,20
114,vehicle_1,DEFAULT_BIKETYPE,691077.1094402449,5336061.178904186,5.84592890203827,21.51498877138862,0.294557623565197,0.0,0.0,49.29990526018245,!vehicle_1!var#1,51476080#6_1,51476080#6,1.8799052601824484,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,61.69009473981755,g,20
115,vehicle_1,DEFAULT_BIKETYPE,691077.3244074167,5336061.724211761,5.861536522501976,21.51498877138942,0.1560762046370634,0.0,0.0,49.886058912432645,!vehicle_1!var#1,51476080#6_1,51476080#6,2.466058912432646,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,61.10394108756736,g,20
116,vehicle_1,DEFAULT_BIKETYPE,691077.5389526398,5336062.268448974,5.850031186848775,21.514988771385628,-0.11505335653200888,0.0,0.0,50.471062031117526,!vehicle_1!var#1,51476080#6_1,51476080#6,3.0510620311175236,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,60.518937968882476,g,20
117,vehicle_1,DEFAULT_BIKETYPE,691077.753621337,5336062.812999408,5.8533979716560705,21.514988771385628,0.03366784807295353,0.0,0.0,51.056401828283136,!vehicle_1!var#1,51476080#6_1,51476080#6,3.6364018282831307,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,59.933598171716866,g,20
118,vehicle_1,DEFAULT_BIKETYPE,691077.9667267126,5336063.353584159,5.810770684847505,21.514988771385628,-0.42627286808565756,0.0,0.0,51.63747889676788,!vehicle_1!var#1,51476080#6_1,51476080#6,4.217478896767881,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,59.35252110323212,g,20
119,vehicle_1,DEFAULT_BIKETYPE,691078.181690563,5336063.8988833055,5.861445951176703,21.51498877139241,0.5067526632919872,0.0,0.0,52.223623491885554,!vehicle_1!var#1,51476080#6_1,51476080#6,4.803623491885552,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,58.76637650811445,g,20
120,vehicle_1,DEFAULT_BIKETYPE,691078.3963337464,5336064.443369016,5.852702273720772,21.51498877138942,-0.08743677455931298,0.0,0.0,52.80889371925763,!vehicle_1!var#1,51476080#6_1,51476080#6,5.388893719257629,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,58.18110628074237,g,20
121,vehicle_1,DEFAULT_BIKETYPE,691078.6092093664,5336064.983370947,5.804505916613982,21.514988771385628,-0.48196357106790266,0.0,0.0,53.38934431091903,!vehicle_1!var#1,51476080#6_1,51476080#6,5.969344310919027,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,57.60065568908097,g,20
122,vehicle_1,DEFAULT_BIKETYPE,691078.8222129415,5336065.523697462,5.807994886197978,21.51498877138942,0.03488969583996138,0.0,0.0,53.970143799538825,!vehicle_1!var#1,51476080#6_1,51476080#6,6.550143799538825,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,57.01985620046118,g,20
123,vehicle_1,DEFAULT_BIKETYPE,691079.0359309961,5336066.065836395,5.827476675267228,21.51498877138942,0.194817890692498,0.0,0.0,54.55289146706555,!vehicle_1!var#1,51476080#6_1,51476080#6,7.132891467065548,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,56.43710853293445,g,20
124,vehicle_1,DEFAULT_BIKETYPE,691079.2508845337,5336066.611109384,5.86116475637433,21.51498877138942,0.33688081107102086,0.0,0.0,55.13900794270298,!vehicle_1!var#1,51476080#6_1,51476080#6,7.719007942702981,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,55.85099205729702,g,20
125,vehicle_1,DEFAULT_BIKETYPE,691079.4648757868,5336067.153941344,5.834926012907074,21.51498877138862,-0.26238743467255965,0.0,0.0,55.72250054399369,!vehicle_1!var#1,51476080#6_1,51476080#6,8.302500543993688,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,55.26749945600631,g,20
126,vehicle_1,DEFAULT_BIKETYPE,691079.6782575343,5336067.695227168,5.8183065625083525,21.51498877138942,-0.1661945039872137,0.0,0.0,56.304331200244526,!vehicle_1!var#1,51476080#6_1,51476080#6,8.884331200244523,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,54.685668799755476,g,20
127,vehicle_1,DEFAULT_BIKETYPE,691079.8917533047,5336068.236802235,5.8214156259772265,21.514988771385628,0.031090634688739627,0.0,0.0,56.886472762842246,!vehicle_1!var#1,51476080#6_1,51476080#6,9.466472762842246,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,54.103527237157756,g,20
128,vehicle_1,DEFAULT_BIKETYPE,691080.1066135317,5336068.7818385195,5.8586204419321275,21.514988771385628,0.37204815954900994,0.0,0.0,57.47233480703546,!vehicle_1!var#1,51476080#6_1,51476080#6,10.052334807035459,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,53.51766519296454,g,20
129,vehicle_1,DEFAULT_BIKETYPE,691080.319531364,5336069.32194753,5.8056569182862425,21.51498877139241,-0.5296352364588497,0.0,0.0,58.05290049886408,!vehicle_1!var#1,51476080#6_1,51476080#6,10.632900498864084,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,52.93709950113592,g,20
130,vehicle_1,DEFAULT_BIKETYPE,691080.5342750973,5336069.8666883055,5.855443989652105,21.51498877138942,0.497870713658628,0.0,0.0,58.638444897829295,!vehicle_1!var#1,51476080#6_1,51476080#6,11.218444897829293,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,52.35155510217071,g,20
131,vehicle_1,DEFAULT_BIKETYPE,691080.7479378381,5336070.4086869275,5.825968434716471,21.51498877138942,-0.2947555493563403,0.0,0.0,59.221041741300944,!vehicle_1!var#1,51476080#6_1,51476080#6,11.80104174130094,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,51.76895825869906,g,20
132,vehicle_1,DEFAULT_BIKETYPE,691080.9615041064,5336070.950440828,5.823337909242966,21.514988771385628,-0.026305254735055073,0.0,0.0,59.80337553222524,!vehicle_1!var#1,51476080#6_1,51476080#6,12.383375532225237,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,51.18662446777476,g,20
133,vehicle_1,DEFAULT_BIKETYPE,691081.1743734494,5336071.490426834,5.804334752647103,21.514988771385628,-0.19003156595863047,0.0,0.0,60.38380900748995,!vehicle_1!var#1,51476080#6_1,51476080#6,12.963809007489948,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,50.60619099251005,g,20
134,vehicle_1,DEFAULT_BIKETYPE,691081.3873002403,5336072.030558568,5.805901194954187,21.514988771385628,0.015664423070846922,0.0,0.0,60.96439912698537,!vehicle_1!var#1,51476080#6_1,51476080#6,13.544399126985367,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,50.02560087301463,g,20
135,vehicle_1,DEFAULT_BIKETYPE,691081.6004584281,5336072.571277289,5.812210727775366,21.51498877139241,0.06309532821178188,0.0,0.0,61.54562019976291,!vehicle_1!var#1,51476080#6_1,51476080#6,14.125620199762903,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,49.4443798002371,g,20
136,vehicle_1,DEFAULT_BIKETYPE,691081.8137117592,5336073.11223736,5.81480500541524,21.51498877139241,0.025942776398739653,0.0,0.0,62.127100700304425,!vehicle_1!var#1,51476080#6_1,51476080#6,14.707100700304427,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,48.86289929969557,g,20
137,vehicle_1,DEFAULT_BIKETYPE,691082.0274984229,5336073.654550336,5.829347448706524,21.51498877138862,0.1454244329128418,0.0,0.0,62.71003544517508,!vehicle_1!var#1,51476080#6_1,51476080#6,15.290035445175079,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,48.27996455482492,g,20
138,vehicle_1,DEFAULT_BIKETYPE,691082.2405744856,5336074.19506073,5.8099714126427555,21.51498877138862,-0.19376036063768254,0.0,0.0,63.29103258643936,!vehicle_1!var#1,51476080#6_1,51476080#6,15.871032586439354,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,47.698967413560645,g,20
139,vehicle_1,DEFAULT_BIKETYPE,691082.4535770342,5336074.735384639,5.807966891842791,21.514988771385628,-0.02004520799964382,0.0,0.0,63.87182927562364,!vehicle_1!var#1,51476080#6_1,51476080#6,16.451829275623634,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,47.11817072437637,g,20
140,vehicle_1,DEFAULT_BIKETYPE,691082.6669929628,5336075.276757171,5.819238578745992,21.514988771385628,0.11271686903200795,0.0,0.0,64.45375313349824,!vehicle_1!var#1,51476080#6_1,51476080#6,17.033753133498234,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,46.53624686650177,g,20
141,vehicle_1,DEFAULT_BIKETYPE,691082.881173308,5336075.820068802,5.840082019007661,21.514988771385628,0.20843440261669066,0.0,0.0,65.037761335399,!vehicle_1!var#1,51476080#6_1,51476080#6,17.617761335399,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,45.952238664601,g,20
142,vehicle_1,DEFAULT_BIKETYPE,691083.0946273627,5336076.361538048,5.820278161176377,21.51498877138942,-0.198038578312838,0.0,0.0,65.61978915151664,!vehicle_1!var#1,51476080#6_1,51476080#6,18.199789151516637,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,45.37021084848337,g,20
143,vehicle_1,DEFAULT_BIKETYPE,691083.3076262522,5336076.901852675,5.807867116726832,21.51498877138862,-0.1241104444954555,0.0,0.0,66.20057586318933,!vehicle_1!var#1,51476080#6_1,51476080#6,18.78057586318932,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,44.78942413681068,g,20
144,vehicle_1,DEFAULT_BIKETYPE,691083.5223476631,5336077.446536826,5.854835322344572,21.51498877139241,0.4696820561774029,0.0,0.0,66.78605939542378,!vehicle_1!var#1,51476080#6_1,51476080#6,19.366059395423775,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,44.203940604576225,g,20
145,vehicle_1,DEFAULT_BIKETYPE,691083.7371301424,5336077.991375889,5.856500477990032,21.51498877138942,0.016651556454601035,0.0,0.0,67.37170944322278,!vehicle_1!var#1,51476080#6_1,51476080#6,19.95170944322278,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,43.618290556777225,g,20
146,vehicle_1,DEFAULT_BIKETYPE,691083.95057424,5336078.532819877,5.820006669823909,21.514988771385628,-0.36493808166123465,0.0,0.0,67.95371011020518,!vehicle_1!var#1,51476080#6_1,51476080#6,20.53371011020517,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,43.03628988979483,g,20
147,vehicle_1,DEFAULT_BIKETYPE,691084.1640753115,5336079.074408393,5.821560172274605,21.514988771385628,0.0155350245069652,0.0,0.0,68.53586612743263,!vehicle_1!var#1,51476080#6_1,51476080#6,21.115866127432632,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,42.45413387256737,g,20
148,vehicle_1,DEFAULT_BIKETYPE,691084.3785087696,5336079.618362092,5.846983676863731,21.514988771385628,0.2542350458912601,0.0,0.0,69.120564495119,!vehicle_1!var#1,51476080#6_1,51476080#6,21.700564495119004,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,41.869435504881,g,20
149,vehicle_1,DEFAULT_BIKETYPE,691084.5919473893,5336080.159792185,5.81985729661201,21.51498877138942,-0.2712638025172076,0.0,0.0,69.70255022478021,!vehicle_1!var#1,51476080#6_1,51476080#6,22.282550224780206,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,41.2874497752198,g,20
150,vehicle_1,DEFAULT_BIKETYPE,691084.8057163317,5336080.702060208,5.828864243639529,21.514988771385628,0.09006947027518919,0.0,0.0,70.28543664914416,!vehicle_1!var#1,51476080#6_1,51476080#6,22.865436649144158,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,40.70456335085584,g,20
151,vehicle_1,DEFAULT_BIKETYPE,691085.020709496,5336081.247433716,5.862245255903238,21.51498877138942,0.333810122637086,0.0,0.0,70.87166117473448,!vehicle_1!var#1,51476080#6_1,51476080#6,23.451661174734483,1,0,-,0,cluster_10824610463_1578496208_2155840709_8748689416__4more,40.11833882526552,g,20
